config_id,direction,population,n,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,ci_low,ci_high,source,site,kind,receiver,channel,panel,control_of
533:colon:head:561:KV,noise,all89,89,0.1566075153565139,0.1571465449386768,0.1304931640625,-0.018310546875,0.641357421875,0.9775280898876404,0.6404494382022472,True,coherent,0.13383159677634077,0.18133561544204024,533,colon,head,561,KV,P3,
533:colon:head:561:KV,noise,core20,20,0.16437344551086425,0.16494107246398926,0.15154647827148438,-0.00567626953125,0.454345703125,0.95,0.6,True,coherent,0.11365313053131103,0.2176478672027587,533,colon,head,561,KV,P3,
533:colon:head:561:KV,noise,additional69,69,0.1543565211088761,0.15488726159800653,0.12933349609375,-0.018310546875,0.641357421875,0.9855072463768116,0.6521739130434783,True,coherent,0.12906600046848904,0.18255443780318548,533,colon,head,561,KV,P3,
533:colon:head:561:KV,restore,all89,89,0.19091435764612777,0.1918730896510435,0.1314697265625,-0.04266357421875,1.4051513671875,0.9887640449438202,0.6853932584269663,True,coherent,0.15230946085426245,0.23729508378532485,533,colon,head,561,KV,P3,
533:colon:head:561:KV,restore,core20,20,0.20322904586791993,0.20322904586791993,0.17510986328125,0.05804443359375,0.4199371337890625,1.0,0.8,True,coherent,0.15325048208236694,0.2567745518684386,533,colon,head,561,KV,P3,
533:colon:head:561:KV,restore,additional69,69,0.18734488279923148,0.1885815081389054,0.13045501708984375,-0.04266357421875,1.4051513671875,0.9855072463768116,0.6521739130434783,True,coherent,0.13991505477739416,0.24588102741517875,533,colon,head,561,KV,P3,
533:colon:head:561:V,noise,all89,89,0.15773813376265966,0.15857205230198548,0.12900543212890625,-0.020263671875,0.6319580078125,0.9550561797752809,0.6741573033707865,True,coherent,0.13455732712584936,0.18286862574266582,533,colon,head,561,V,P3,
533:colon:head:561:V,noise,core20,20,0.1684016227722168,0.1690424919128418,0.1693887710571289,-0.00640869140625,0.4510498046875,0.95,0.6,True,coherent,0.119507098197937,0.21967531204223628,533,colon,head,561,V,P3,
533:colon:head:561:V,noise,additional69,69,0.15464726738307788,0.15553714226985324,0.1235847473144531,-0.020263671875,0.6319580078125,0.9565217391304348,0.6956521739130435,True,coherent,0.12854240890862284,0.18338347984396888,533,colon,head,561,V,P3,
533:colon:head:561:V,restore,all89,89,0.18898918119709143,0.19034567040004088,0.13189697265625,-0.06036376953125,1.423583984375,0.9887640449438202,0.651685393258427,True,coherent,0.1501602878061573,0.23609500138947134,533,colon,head,561,V,P3,
533:colon:head:561:V,restore,core20,20,0.19556708335876466,0.19556708335876466,0.14521026611328125,0.039703369140625,0.409912109375,1.0,0.7,True,coherent,0.14432059168815614,0.2502020180225372,533,colon,head,561,V,P3,
533:colon:head:561:V,restore,additional69,69,0.18708254288936008,0.18883221736852673,0.1255035400390625,-0.06036376953125,1.423583984375,0.9855072463768116,0.6376811594202898,True,coherent,0.1394484159739121,0.24594818897869272,533,colon,head,561,V,P3,
533:colon:head:594:Q,noise,all89,89,0.3490619177228949,0.3497257607706477,0.3073158264160156,-0.029541015625,1.46234130859375,0.9887640449438202,0.9325842696629213,True,coherent,0.304552149504758,0.39765797960624266,533,colon,head,594,Q,P3,
533:colon:head:594:Q,noise,core20,20,0.3539587020874023,0.3539587020874023,0.38942527770996094,0.02313232421875,0.74822998046875,1.0,0.9,True,coherent,0.2700858688354492,0.43819752693176256,533,colon,head,594,Q,P3,
533:colon:head:594:Q,noise,additional69,69,0.3476425599360812,0.3484988212585449,0.2757568359375,-0.029541015625,1.46234130859375,0.9855072463768116,0.9420289855072463,True,coherent,0.2956132731575897,0.4050118814343991,533,colon,head,594,Q,P3,
533:colon:head:594:Q,restore,all89,89,0.40691749299510144,0.40872111615170253,0.35711669921875,-0.08026123046875,1.70166015625,0.9887640449438202,0.8651685393258427,True,coherent,0.3464621743794238,0.47341693649800975,533,colon,head,594,Q,P3,
533:colon:head:594:Q,restore,core20,20,0.40151265263557434,0.40151265263557434,0.3811378479003906,0.089080810546875,0.71923828125,1.0,0.95,True,coherent,0.3243774743378163,0.48317254781723007,533,colon,head,594,Q,P3,
533:colon:head:594:Q,restore,additional69,69,0.40848411338916724,0.4108105258665223,0.34331512451171875,-0.08026123046875,1.70166015625,0.9855072463768116,0.8405797101449275,True,coherent,0.33434413757877074,0.48898904358131295,533,colon,head,594,Q,P3,
533:colon:head:595:Q,noise,all89,89,0.23132012935166948,0.2336120337582706,0.20556640625,-0.05322265625,0.96258544921875,0.9662921348314607,0.7752808988764045,True,coherent,0.19911993715200532,0.26543774403882825,533,colon,head,595,Q,P3,
533:colon:head:595:Q,noise,core20,20,0.21640758514404296,0.22172985076904297,0.209991455078125,-0.05322265625,0.4876708984375,0.95,0.7,True,coherent,0.1572009563446045,0.27518619537353506,533,colon,head,595,Q,P3,
533:colon:head:595:Q,noise,additional69,69,0.2356426059335902,0.23705614476964093,0.20526885986328125,-0.033935546875,0.96258544921875,0.9710144927536232,0.7971014492753623,True,coherent,0.19831026896186496,0.27666135957275606,533,colon,head,595,Q,P3,
533:colon:head:595:Q,restore,all89,89,0.2651156307606215,0.26613196898042485,0.214599609375,-0.04522705078125,1.126953125,0.9887640449438202,0.8089887640449438,True,coherent,0.2216955292090941,0.31355507936370497,533,colon,head,595,Q,P3,
533:colon:head:595:Q,restore,core20,20,0.2684486389160156,0.2684486389160156,0.25927734375,0.048004150390625,0.5343017578125,1.0,0.95,True,coherent,0.21251861333847047,0.3270704221725464,533,colon,head,595,Q,P3,
533:colon:head:595:Q,restore,additional69,69,0.2641495414402174,0.26546047044836957,0.214599609375,-0.04522705078125,1.126953125,0.9855072463768116,0.7681159420289855,True,coherent,0.2103488977404608,0.3231525310571643,533,colon,head,595,Q,P3,
545:query_is_token:head:594:KV,noise,all89,89,1.053473419018006,1.053473419018006,1.0369377136230469,0.060302734375,2.468505859375,1.0,0.9775280898876404,True,coherent,0.9594575198848595,1.1529072515080483,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:KV,noise,core20,20,1.033708882331848,1.033708882331848,1.138845443725586,0.405059814453125,1.7470703125,1.0,1.0,True,coherent,0.8595758867263793,1.2068894910812378,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:KV,noise,additional69,69,1.0592022702313852,1.0592022702313852,0.960235595703125,0.060302734375,2.468505859375,1.0,0.9710144927536232,True,coherent,0.9464289813801862,1.1741866737172222,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:KV,restore,all89,89,1.0170014788595478,1.0170014788595478,0.91668701171875,0.0673828125,2.675079345703125,1.0,0.9887640449438202,True,coherent,0.9208903608697183,1.1201719284057616,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:KV,restore,core20,20,1.0158849716186524,1.0158849716186524,0.9255867004394531,0.41888427734375,2.2373046875,1.0,1.0,True,coherent,0.8521994781494141,1.206235589981079,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:KV,restore,additional69,69,1.017325104146764,1.017325104146764,0.91668701171875,0.0673828125,2.675079345703125,1.0,0.9855072463768116,True,coherent,0.9040580562923265,1.1374280017355214,545,query_is_token,head,594,KV,P1,
545:query_is_token:head:594:V,noise,all89,89,0.9970490664578555,0.9970490664578555,0.9490890502929688,0.055419921875,2.2169189453125,1.0,0.9775280898876404,True,coherent,0.9093284419413363,1.0887495373072247,545,query_is_token,head,594,V,P1,
545:query_is_token:head:594:V,noise,core20,20,0.9597070217132568,0.9597070217132568,0.9688987731933594,0.407012939453125,1.6919403076171875,1.0,1.0,True,coherent,0.7993664932250977,1.1319081902503967,545,query_is_token,head,594,V,P1,
545:query_is_token:head:594:V,noise,additional69,69,1.0078728475432466,1.0078728475432466,0.90869140625,0.055419921875,2.2169189453125,1.0,0.9710144927536232,True,coherent,0.9032864048861076,1.1125854065452792,545,query_is_token,head,594,V,P1,
545:query_is_token:head:594:V,restore,all89,89,0.9590217176448094,0.9590217176448094,0.89208984375,0.07177734375,2.509796142578125,1.0,0.9887640449438202,True,coherent,0.8738044038414956,1.0508014169636737,545,query_is_token,head,594,V,P1,
545:query_is_token:head:594:V,restore,core20,20,0.9448675155639649,0.9448675155639649,0.8829803466796875,0.5120849609375,1.7152099609375,1.0,1.0,True,coherent,0.8131869316101075,1.089065361022949,545,query_is_token,head,594,V,P1,
545:query_is_token:head:594:V,restore,additional69,69,0.9631243849146194,0.9631243849146194,0.89208984375,0.07177734375,2.509796142578125,1.0,0.9855072463768116,True,coherent,0.8596571314378061,1.0714848796310632,545,query_is_token,head,594,V,P1,
545:query_is_token:head:595:KV,noise,all89,89,0.9448824625336723,0.9448824625336723,0.88525390625,0.0380859375,2.366943359375,1.0,0.9775280898876404,True,coherent,0.857755928227071,1.0371751848231539,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:KV,noise,core20,20,0.954924201965332,0.954924201965332,0.8500308990478516,0.2681884765625,2.087158203125,1.0,1.0,True,coherent,0.779380898475647,1.1508986902236935,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:KV,noise,additional69,69,0.9419718134230461,0.9419718134230461,0.88525390625,0.0380859375,2.366943359375,1.0,0.9710144927536232,True,coherent,0.8414916387502698,1.0480934283007746,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:KV,restore,all89,89,0.9668278211957952,0.9668278211957952,0.89306640625,0.0938720703125,2.294219970703125,1.0,0.9887640449438202,True,coherent,0.8799536190675886,1.058409487799312,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:KV,restore,core20,20,0.9913976669311524,0.9913976669311524,0.9775238037109375,0.416015625,1.86376953125,1.0,1.0,True,coherent,0.8349517631530762,1.160786972045898,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:KV,restore,additional69,69,0.9597061267797498,0.9597061267797498,0.881591796875,0.0938720703125,2.294219970703125,1.0,0.9855072463768116,True,coherent,0.8569934368133545,1.0684478006501126,545,query_is_token,head,595,KV,P1,
545:query_is_token:head:595:V,noise,all89,89,0.9069197311829985,0.9069197311829985,0.8543548583984375,0.03857421875,2.1144485473632812,1.0,0.9775280898876404,True,coherent,0.8229608539784893,0.9954991071411732,545,query_is_token,head,595,V,P1,
545:query_is_token:head:595:V,noise,core20,20,0.914797019958496,0.914797019958496,0.8745193481445312,0.267974853515625,1.92529296875,1.0,1.0,True,coherent,0.7509476661682128,1.0971998119354247,545,query_is_token,head,595,V,P1,
545:query_is_token:head:595:V,noise,additional69,69,0.9046364590741586,0.9046364590741586,0.834228515625,0.03857421875,2.1144485473632812,1.0,0.9710144927536232,True,coherent,0.8067389187605485,1.0057236529778741,545,query_is_token,head,595,V,P1,
545:query_is_token:head:595:V,restore,all89,89,0.9114021129822463,0.9114021129822463,0.8089599609375,0.0936279296875,2.118560791015625,1.0,0.9887640449438202,True,coherent,0.8302875320563156,0.9971806906582263,545,query_is_token,head,595,V,P1,
545:query_is_token:head:595:V,restore,core20,20,0.9146921157836914,0.9146921157836914,0.923431396484375,0.46832275390625,1.7135505676269531,1.0,1.0,True,coherent,0.7681372451782227,1.0779644536972046,545,query_is_token,head,595,V,P1,
545:query_is_token:head:595:V,restore,additional69,69,0.9104484889818274,0.9104484889818274,0.7943115234375,0.0936279296875,2.118560791015625,1.0,0.9855072463768116,True,coherent,0.814348162084386,1.0110456204068832,545,query_is_token,head,595,V,P1,
545:query_is_token:head:600:V,noise,all89,89,-0.31470859452579797,0.31470859452579797,-0.3051643371582031,-0.732818603515625,-0.0263671875,1.0,0.9775280898876404,True,coherent,-0.3411486906951733,-0.2893675617957383,545,query_is_token,head,600,V,P1,
545:query_is_token:head:600:V,noise,core20,20,-0.3251034736633301,0.3251034736633301,-0.29653167724609375,-0.58868408203125,-0.15355682373046875,1.0,1.0,True,coherent,-0.37291023015975955,-0.2818016004562378,545,query_is_token,head,600,V,P1,
545:query_is_token:head:600:V,noise,additional69,69,-0.31169558608013653,0.31169558608013653,-0.305267333984375,-0.732818603515625,-0.0263671875,1.0,0.9710144927536232,True,coherent,-0.34254305725512296,-0.28156778855600223,545,query_is_token,head,600,V,P1,
545:query_is_token:head:600:V,restore,all89,89,-0.33077065864305816,0.33077065864305816,-0.2963428497314453,-0.74066162109375,-0.0517578125,1.0,0.9775280898876404,True,coherent,-0.3609458455878697,-0.3014986126610403,545,query_is_token,head,600,V,P1,
545:query_is_token:head:600:V,restore,core20,20,-0.36623268127441405,0.36623268127441405,-0.3510589599609375,-0.654510498046875,-0.12353515625,1.0,1.0,True,coherent,-0.43110251903533936,-0.30333751201629644,545,query_is_token,head,600,V,P1,
545:query_is_token:head:600:V,restore,additional69,69,-0.32049181150353473,0.32049181150353473,-0.2880096435546875,-0.74066162109375,-0.0517578125,1.0,0.9710144927536232,True,coherent,-0.35452917900638303,-0.28815045754114793,545,query_is_token,head,600,V,P1,
545:query_is_token:head:641:V,noise,all89,89,-0.13840602221113912,0.13840602221113912,-0.1207275390625,-0.43225812911987305,-0.006591796875,1.0,0.6741573033707865,True,coherent,-0.15517020627353967,-0.12292327110686999,545,query_is_token,head,641,V,P1,
545:query_is_token:head:641:V,noise,core20,20,-0.13228912353515626,0.13228912353515626,-0.1068267822265625,-0.3063507080078125,-0.0393829345703125,1.0,0.55,True,coherent,-0.16714605331420898,-0.10192831039428714,545,query_is_token,head,641,V,P1,
545:query_is_token:head:641:V,noise,additional69,69,-0.14017903632011966,0.14017903632011966,-0.1259765625,-0.43225812911987305,-0.006591796875,1.0,0.7101449275362319,True,coherent,-0.15941594182581142,-0.12237521487733592,545,query_is_token,head,641,V,P1,
545:query_is_token:head:641:V,restore,all89,89,-0.1330662202299311,0.1330662202299311,-0.12353515625,-0.4710693359375,-0.002197265625,1.0,0.651685393258427,True,coherent,-0.1489932119176629,-0.11856827039397166,545,query_is_token,head,641,V,P1,
545:query_is_token:head:641:V,restore,core20,20,-0.14083991050720215,0.14083991050720215,-0.12530517578125,-0.329376220703125,-0.04541015625,1.0,0.6,True,coherent,-0.17530810356140136,-0.10967499494552614,545,query_is_token,head,641,V,P1,
545:query_is_token:head:641:V,restore,additional69,69,-0.1308129766713018,0.1308129766713018,-0.123504638671875,-0.4710693359375,-0.002197265625,1.0,0.6666666666666666,True,coherent,-0.1485093431196351,-0.11459932189056841,545,query_is_token,head,641,V,P1,
545:query_is_token:head:709:V,noise,all89,89,0.12046885758303524,0.12046885758303524,0.11224365234375,0.001953125,0.268798828125,1.0,0.5730337078651685,True,coherent,0.10914440704195688,0.13236222990443197,545,query_is_token,head,709,V,P1,
545:query_is_token:head:709:V,noise,core20,20,0.12531394958496095,0.12531394958496095,0.11273956298828125,0.04876708984375,0.2635955810546875,1.0,0.6,True,coherent,0.10148204803466797,0.1523884296417236,545,query_is_token,head,709,V,P1,
545:query_is_token:head:709:V,noise,additional69,69,0.11906448308972345,0.11906448308972345,0.11224365234375,0.001953125,0.268798828125,1.0,0.5652173913043478,True,coherent,0.10637267119642617,0.1319917170897774,545,query_is_token,head,709,V,P1,
545:query_is_token:head:709:V,restore,all89,89,0.1215356762489576,0.1215356762489576,0.11474609375,0.007080078125,0.27703857421875,1.0,0.5842696629213483,True,coherent,0.1105342216706008,0.13286303080869524,545,query_is_token,head,709,V,P1,
545:query_is_token:head:709:V,restore,core20,20,0.12869396209716796,0.12869396209716796,0.1271209716796875,0.0390625,0.2404327392578125,1.0,0.7,True,coherent,0.10691672325134277,0.15184322357177726,545,query_is_token,head,709,V,P1,
545:query_is_token:head:709:V,restore,additional69,69,0.11946081078570822,0.11946081078570822,0.1094970703125,0.007080078125,0.27703857421875,1.0,0.5507246376811594,True,coherent,0.10689265140588733,0.13234852085942808,545,query_is_token,head,709,V,P1,
545:query_mother:head:594:KV,noise,all89,89,1.1850959209913619,1.1850959209913619,0.97900390625,0.224609375,3.73046875,1.0,1.0,True,coherent,1.0469765569386857,1.3342709087253954,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:KV,noise,core20,20,1.326185703277588,1.326185703277588,1.3216934204101562,0.5098876953125,2.510467529296875,1.0,1.0,True,coherent,1.0859194016456606,1.5886703038215635,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:KV,noise,additional69,69,1.1442003319228904,1.1442003319228904,0.96392822265625,0.224609375,3.73046875,1.0,1.0,True,coherent,0.9837322340495344,1.3214531984882079,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:KV,restore,all89,89,1.0549345766560416,1.0549345766560416,0.92529296875,0.1077880859375,3.410186767578125,1.0,1.0,True,coherent,0.9447830071610012,1.1749240221602193,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:KV,restore,core20,20,1.0464230537414552,1.0464230537414552,0.9521217346191406,0.358795166015625,2.409515380859375,1.0,1.0,True,coherent,0.8578170728683471,1.2635690951347347,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:KV,restore,additional69,69,1.057401684747226,1.057401684747226,0.9151992797851562,0.1077880859375,3.410186767578125,1.0,1.0,True,coherent,0.9279884656270345,1.1982802149178324,545,query_mother,head,594,KV,P1,
545:query_mother:head:594:V,noise,all89,89,1.1149384520027075,1.1149384520027075,0.9653129577636719,0.229248046875,2.998291015625,1.0,1.0,True,coherent,0.9942292204063929,1.245561586337143,545,query_mother,head,594,V,P1,
545:query_mother:head:594:V,noise,core20,20,1.210488986968994,1.210488986968994,1.2040786743164062,0.45513916015625,2.1844100952148438,1.0,1.0,True,coherent,1.0062013459205628,1.4342302799224846,545,query_mother,head,594,V,P1,
545:query_mother:head:594:V,noise,additional69,69,1.0872426447661028,1.0872426447661028,0.8985939025878906,0.229248046875,2.998291015625,1.0,1.0,True,coherent,0.945348458359207,1.2413449677868162,545,query_mother,head,594,V,P1,
545:query_mother:head:594:V,restore,all89,89,1.0118067505654325,1.0118067505654325,0.9188461303710938,0.10009765625,3.018585205078125,1.0,1.0,True,coherent,0.915354677130667,1.1150843448853225,545,query_mother,head,594,V,P1,
545:query_mother:head:594:V,restore,core20,20,1.0315579414367675,1.0315579414367675,0.9349632263183594,0.320098876953125,2.1993408203125,1.0,1.0,True,coherent,0.8561429810523987,1.2264774060249326,545,query_mother,head,594,V,P1,
545:query_mother:head:594:V,restore,additional69,69,1.0060817677041758,1.0060817677041758,0.913787841796875,0.10009765625,3.018585205078125,1.0,1.0,True,coherent,0.8935041667758554,1.1275822518528367,545,query_mother,head,594,V,P1,
545:query_mother:head:595:KV,noise,all89,89,0.7417147239942229,0.7417147239942229,0.6365585327148438,0.180419921875,1.9635543823242185,1.0,1.0,True,coherent,0.6591380533207669,0.8289497592475976,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:KV,noise,core20,20,0.7728560447692872,0.7728560447692872,0.5902900695800781,0.2549285888671875,1.9635543823242185,1.0,1.0,True,coherent,0.5790312552452087,0.9972182631492614,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:KV,noise,additional69,69,0.7326882542043492,0.7326882542043492,0.6483154296875,0.180419921875,1.892578125,1.0,1.0,True,coherent,0.6443619940591895,0.8256560360175976,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:KV,restore,all89,89,0.6851566775461261,0.6851566775461261,0.6195068359375,0.07421875,2.091552734375,1.0,0.9887640449438202,True,coherent,0.6159156468477142,0.7593629175357605,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:KV,restore,core20,20,0.7164567708969116,0.7164567708969116,0.7095947265625,0.16607666015625,1.49951171875,1.0,1.0,True,coherent,0.5881783705949784,0.8531028699874875,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:KV,restore,additional69,69,0.6760841867198115,0.6760841867198115,0.59881591796875,0.07421875,2.091552734375,1.0,0.9855072463768116,True,coherent,0.5937720101812611,0.7637038973794468,545,query_mother,head,595,KV,P1,
545:query_mother:head:595:V,noise,all89,89,0.6952526703309477,0.6952526703309477,0.5657119750976562,0.18267822265625,1.7077865600585938,1.0,1.0,True,coherent,0.6211149961760875,0.7719012204180943,545,query_mother,head,595,V,P1,
545:query_mother:head:595:V,noise,core20,20,0.7144511222839356,0.7144511222839356,0.5558967590332031,0.24040985107421875,1.7077865600585938,1.0,1.0,True,coherent,0.5464614820480347,0.9052615737915037,545,query_mother,head,595,V,P1,
545:query_mother:head:595:V,noise,additional69,69,0.6896879016489222,0.6896879016489222,0.6513671875,0.18267822265625,1.5321044921875,1.0,1.0,True,coherent,0.6094915134319361,0.772899656710417,545,query_mother,head,595,V,P1,
545:query_mother:head:595:V,restore,all89,89,0.651284225871054,0.651284225871054,0.576507568359375,0.080322265625,1.775146484375,1.0,0.9887640449438202,True,coherent,0.5877894095490488,0.7188007665484138,545,query_mother,head,595,V,P1,
545:query_mother:head:595:V,restore,core20,20,0.6706660270690918,0.6706660270690918,0.618896484375,0.18402099609375,1.4111328125,1.0,1.0,True,coherent,0.5549156332015992,0.7947533297538756,545,query_mother,head,595,V,P1,
545:query_mother:head:595:V,restore,additional69,69,0.6456663124803184,0.6456663124803184,0.5689697265625,0.080322265625,1.775146484375,1.0,0.9855072463768116,True,coherent,0.5702830892542134,0.725007284465043,545,query_mother,head,595,V,P1,
545:query_mother:head:600:V,noise,all89,89,-0.49941575661134185,0.49941575661134185,-0.4693603515625,-1.367431640625,-0.0576171875,1.0,0.9887640449438202,True,coherent,-0.5443401885836312,-0.4577464252375485,545,query_mother,head,600,V,P1,
545:query_mother:head:600:V,noise,core20,20,-0.5480789184570313,0.5480789184570313,-0.54852294921875,-1.167327880859375,-0.287506103515625,1.0,1.0,True,coherent,-0.6426115560531616,-0.46644846439361587,545,query_mother,head,600,V,P1,
545:query_mother:head:600:V,noise,additional69,69,-0.48531049230824347,0.48531049230824347,-0.4515380859375,-1.367431640625,-0.0576171875,1.0,0.9855072463768116,True,coherent,-0.5360544173613838,-0.43900849249051976,545,query_mother,head,600,V,P1,
545:query_mother:head:600:V,restore,all89,89,-0.5416475788930829,0.5416475788930829,-0.5067138671875,-1.41064453125,-0.068115234375,1.0,0.9887640449438202,True,coherent,-0.5918612528383062,-0.49440298026867124,545,query_mother,head,600,V,P1,
545:query_mother:head:600:V,restore,core20,20,-0.6562248229980469,0.6562248229980469,-0.650238037109375,-1.41064453125,-0.27337646484375,1.0,1.0,True,coherent,-0.7749435234069825,-0.5505661201477052,545,query_mother,head,600,V,P1,
545:query_mother:head:600:V,restore,additional69,69,-0.5084367835003397,0.5084367835003397,-0.497161865234375,-1.29217529296875,-0.068115234375,1.0,0.9855072463768116,True,coherent,-0.5609174230824346,-0.4595998508342799,545,query_mother,head,600,V,P1,
545:query_mother:head:624:V,noise,all89,89,-0.1606851052702143,0.1606851052702143,-0.1400146484375,-0.7189230918884277,-0.013916015625,1.0,0.651685393258427,True,coherent,-0.1841124377893598,-0.1402440124683166,545,query_mother,head,624,V,P1,
545:query_mother:head:624:V,noise,core20,20,-0.1732484817504883,0.1732484817504883,-0.122406005859375,-0.4700775146484375,-0.05926513671875,1.0,0.6,True,coherent,-0.22637115001678468,-0.12797764778137208,545,query_mother,head,624,V,P1,
545:query_mother:head:624:V,noise,additional69,69,-0.1570435468701349,0.1570435468701349,-0.1434326171875,-0.7189230918884277,-0.013916015625,1.0,0.6666666666666666,True,coherent,-0.18365203453146892,-0.13454630582228955,545,query_mother,head,624,V,P1,
545:query_mother:head:624:V,restore,all89,89,-0.14376019895746467,0.14376019895746467,-0.1268310546875,-0.439208984375,-0.0037841796875,1.0,0.6292134831460674,True,coherent,-0.1636776774117116,-0.1253651905595587,545,query_mother,head,624,V,P1,
545:query_mother:head:624:V,restore,core20,20,-0.15531797409057618,0.15531797409057618,-0.1279296875,-0.439208984375,-0.046142578125,1.0,0.75,True,coherent,-0.20641300439834595,-0.11348047971725464,545,query_mother,head,624,V,P1,
545:query_mother:head:624:V,restore,additional69,69,-0.1404101192087367,0.1404101192087367,-0.1268310546875,-0.42022705078125,-0.0037841796875,1.0,0.5942028985507246,True,coherent,-0.16175848504771356,-0.12053866973821668,545,query_mother,head,624,V,P1,
545:query_mother:head:641:V,noise,all89,89,-0.40241430582625143,0.40241430582625143,-0.36083984375,-1.09014892578125,-0.048095703125,1.0,0.9438202247191011,True,coherent,-0.45580259240075444,-0.3514918599235878,545,query_mother,head,641,V,P1,
545:query_mother:head:641:V,noise,core20,20,-0.4563274383544922,0.4563274383544922,-0.372955322265625,-1.09014892578125,-0.0604248046875,1.0,0.9,True,coherent,-0.5993626213073731,-0.3237767505645752,545,query_mother,head,641,V,P1,
545:query_mother:head:641:V,noise,additional69,69,-0.3867873108905295,0.3867873108905295,-0.36083984375,-0.998687744140625,-0.048095703125,1.0,0.9565217391304348,True,coherent,-0.44094126241794535,-0.33527338141980384,545,query_mother,head,641,V,P1,
545:query_mother:head:641:V,restore,all89,89,-0.40107263072153154,0.40107263072153154,-0.35479736328125,-1.8848876953125,-0.0194091796875,1.0,0.9550561797752809,True,coherent,-0.4623903762088733,-0.34760174269086863,545,query_mother,head,641,V,P1,
545:query_mother:head:641:V,restore,core20,20,-0.42438106536865233,0.42438106536865233,-0.32080078125,-1.8848876953125,-0.08966064453125,1.0,0.95,True,coherent,-0.6179752588272095,-0.2816083526611328,545,query_mother,head,641,V,P1,
545:query_mother:head:641:V,restore,additional69,69,-0.39431656270787335,0.39431656270787335,-0.361083984375,-1.1196746826171875,-0.0194091796875,1.0,0.9565217391304348,True,coherent,-0.45058814166248706,-0.3411903716515804,545,query_mother,head,641,V,P1,
545:query_mother:head:709:KV,noise,all89,89,0.8065948325596498,0.8065948325596498,0.7960205078125,0.033935546875,1.9592208862304685,1.0,0.9775280898876404,True,coherent,0.7341653321566206,0.8826297715808566,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:KV,noise,core20,20,0.8627325057983398,0.8627325057983398,0.7595062255859375,0.38238525390625,1.9592208862304685,1.0,1.0,True,coherent,0.712176833152771,1.0451154470443724,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:KV,noise,additional69,69,0.790323043215102,0.790323043215102,0.79913330078125,0.033935546875,1.72119140625,1.0,0.9710144927536232,True,coherent,0.7096261173054792,0.8718662851098653,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:KV,restore,all89,89,0.7638532659980688,0.7638532659980688,0.7242431640625,0.0283203125,1.97314453125,1.0,0.9775280898876404,True,coherent,0.6978002349982101,0.8335434672537815,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:KV,restore,core20,20,0.8128024101257324,0.8128024101257324,0.741668701171875,0.44317626953125,1.388671875,1.0,1.0,True,coherent,0.7027540183067321,0.9302404808998108,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:KV,restore,additional69,69,0.7496651082799055,0.7496651082799055,0.7242431640625,0.0283203125,1.97314453125,1.0,0.9710144927536232,True,coherent,0.6702176667641901,0.8321961326875549,545,query_mother,head,709,KV,P1,
545:query_mother:head:709:V,noise,all89,89,0.7680217282155927,0.7680217282155927,0.72198486328125,0.031005859375,1.76123046875,1.0,0.9775280898876404,True,coherent,0.6995963834644703,0.8393218893683358,545,query_mother,head,709,V,P1,
545:query_mother:head:709:V,noise,core20,20,0.8186240673065186,0.8186240673065186,0.7260093688964844,0.38134765625,1.7086524963378906,1.0,1.0,True,coherent,0.6838260519504548,0.9755452907085416,545,query_mother,head,709,V,P1,
545:query_mother:head:709:V,noise,additional69,69,0.7533543835515562,0.7533543835515562,0.72198486328125,0.031005859375,1.76123046875,1.0,0.9710144927536232,True,coherent,0.675527626880701,0.8321520667145217,545,query_mother,head,709,V,P1,
545:query_mother:head:709:V,restore,all89,89,0.7335345879029692,0.7335345879029692,0.67138671875,0.0272216796875,1.844970703125,1.0,0.9775280898876404,True,coherent,0.6701448445909479,0.8000560637270466,545,query_mother,head,709,V,P1,
